access,acess,addr:city,addr:country,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:state,addr:street,addr:suburb,addr:unit,amenity,amenity_1,atm,barrier,bicycle,brand,brand:wikidata,brand:wikipedia,brewery,building:levels,bus,capacity,cuisine,delivery,description,dispensing,drive_through,element_type,email,emergency,entrance,foot,geometry,healthcare,healthcare:speciality,highway,horse,internet_access,internet_access:fee,leisure,level,motor_vehicle,motorcar,motorcycle,name,name:en,name:pt,name:ru,natural,network,note,office,opening_hours,operator,operator:wikidata,operator:wikipedia,osmid,outdoor_seating,parking,payment:cash,payment:credit_cards,payment:debit_cards,phone,public_transport,religion,service:bicycle:repair,shop,short_name,smoking,sport,takeaway,traffic_calming,website,wheelchair,wifi,alt_name,building,building:colour,building:material,building:use,denomination,disused:amenity,fax,food,height,historic,indoor,internet_access:ssid,landuse,library,license_classes,lit,nodes,object,pedestrian,restaurant,roof:colour,roof:height,roof:levels,roof:material,roof:orientation,roof:shape,room,school,self_service,source,square,stars,start_date,surface,tipo,tourism,trailer,university,wikidata,wikipedia,type,ways,fixme,image
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.4929173 -3.7280689, -38.4925224 -3.7281895, -38.492373 -3.7277026, -38.4927679 -3.727582, -38.4929173 -3.7280689))",,,,,,,,,,,,Escola de Saúde de Meireles,,,,,,,,,,,,312627611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3960506154, 3960506155, 3960506151, 3960506149, 3960506154]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1555,,,,Rua Conselheiro Tristão,Fátima,,restaurant,,,,,,,,,,,,regional,,,,,way,,,,,"POLYGON ((-38.5294846 -3.7475501, -38.5295217 -3.7476736, -38.5292618 -3.7477514, -38.5292247 -3.747628, -38.5294846 -3.7475501))",,,,,,,,,,,,Restaurante Raízes,,,,,,,,,,,,316464546,,,,,,+55 85 3055.6060,,,,,,,,,,http://www.raizesrestaurante.com.br/,,,,yes,,,,,,,,,,,,,,,,"[3225839911, 3225839912, 3225839913, 3225839914, 3225839911]",,,,,,,,,,,,,local knowledge,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5315457 -3.7492307, -38.5308956 -3.7498109, -38.5312104 -3.7501887, -38.5316506 -3.7507173, -38.5321028 -3.7503628, -38.531905 -3.74969, -38.5315457 -3.7492307))",,,,,,,,,,,,,,,,,,,,,,,,316464547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3225839915, 3225839916, 3225839922, 3225839921, 3225839918, 3225839919, 3225839915]",,,,,,,,,,,,,local knowledge,,,,,,,,,,,,,,
,,Fortaleza,,,940,,60115-081,,Rua Barão de Aracati,,,public_building,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5106455 -3.7291434, -38.5096516 -3.7294589, -38.5099324 -3.7303219, -38.5109036 -3.7299934, -38.5106455 -3.7291434))",,,,,,,,,,,,Ministério da Fazenda - Receita Federal,,,,,,,,,,,,316474471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3225967973, 3225967974, 3225967975, 3225967976, 3225967973]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1816,,,,Rua Barão do Rio Branco,Centro,,hospital,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5317853 -3.7343599, -38.5308965 -3.7346398, -38.5306565 -3.7339047, -38.5306646 -3.7339022, -38.5306967 -3.7338924, -38.530708 -3.733889, -38.5315622 -3.7336282, -38.5317853 -3.7343599))",,,,,,,,,,,,Hospital Instituto José Frota IJF,,,,,,,,,Secretaria Municipal da Saúde,,,316474478,,,,,,+55 85 32555000,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3225968020, 3225968021, 3225968022, 3748094062, 3748094064, 3748094065, 3225968023, 3225968020]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,4000,,,,Avenida Visconde do Rio Branco,São João do Tauape,,hospital,,,,,,,,,,,,,,,,,way,,yes,,,"POLYGON ((-38.521009 -3.7560483, -38.5209572 -3.7566055, -38.5203241 -3.7565469, -38.5203759 -3.7559897, -38.521009 -3.7560483))",hospital,,,,,,,,,,,Hospital Regional Unimed Fortaleza,,,,,,,,,Unimed,,,316477046,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[1733886742, 3225999192, 3225999193, 3225999194, 1733886742]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5535948 -3.7904292, -38.5535132 -3.7907254, -38.5532231 -3.7906561, -38.5531448 -3.7906781, -38.5530348 -3.7906244, -38.5529984 -3.7905407, -38.5529052 -3.7905125, -38.55291 -3.7904609, -38.5529565 -3.7903926, -38.5529907 -3.7903731, -38.55304 -3.7903577, -38.5530913 -3.7903686, -38.553113 -3.7902925, -38.5532704 -3.7903304, -38.5533275 -3.7903456, -38.5535948 -3.7904292))",,,,,,,,,,,,Restaurante Universitário - RU,,,,,,,,,,,,318413825,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3248209081, 3248209082, 3248209083, 3248209085, 3248209088, 3248209089, 3248209091, 3248209092, 3248209094, 3248209095, 5136028031, 3248209097, 3248209098, 3248725553, 5136028032, 3248209081]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bank,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5532325 -3.7872036, -38.5531813 -3.7872332, -38.5531602 -3.787323, -38.553193 -3.7873785, -38.5532416 -3.7873712, -38.5533002 -3.7873215, -38.5532325 -3.7872036))",,,,,,,,,,,,Banco Bradesco,,,,,,,,,,,,318467167,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3248724690, 5347829456, 5347829458, 5347848740, 5375974288, 3248724695, 3248724690]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,131,,,,Avenida Júlio Abreu,Varjota,,bar,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.4880358 -3.7355454, -38.4880264 -3.7358356, -38.4878666 -3.7358293, -38.487876 -3.7355412, -38.4880358 -3.7355454))",,,,,,,,,,,,Ultimate Sport Music Bar,,,,,,estabelecimento fechado,,,,,,321123828,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3278412489, 3278412490, 3278412491, 3278412492, 3278412489]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1364,,,,Rua Castro Monte,Varjota,,university,,,,,,,,,3,,,,,,,,way,,,,,"POLYGON ((-38.486456 -3.7359756, -38.4864159 -3.7369153, -38.4859363 -3.7369062, -38.4859773 -3.7359531, -38.486456 -3.7359756))",,,,,,,,,,,,Faculdade Farias Brito,,,,,,,educational_institution,,,,,321124087,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[1772974080, 3663901628, 3663901629, 3663901630, 1772974080]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,160,,60160-240,,Avenida Júlio Abreu,Varjota,,restaurant,,,,,,,,,,,,pizza,yes,,,,way,,,,,"POLYGON ((-38.487209 -3.7362334, -38.4870692 -3.736229, -38.4870739 -3.736086, -38.4871463 -3.7360061, -38.4872113 -3.7360556, -38.4872104 -3.7361298, -38.487209 -3.7362334))",,,,,,,,,,,,Pasto & Pizzas,,,,,,,,Mo-Fr 18:00-00:00,,,,321124526,,,,,,+55 85 3267 1364,,,,,,,,,,https://pastoepizzas.com.br/nossas-casas/#dom-luis,,,,yes,,,,,,,,,,,,,,,,"[3278419045, 3278419046, 3278419047, 3278419048, 3278419049, 5908342390, 3278419045]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1500,,,,Avenida Júlio Abreu,Varjota,,restaurant,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.4885394 -3.7357725, -38.4881507 -3.7357691, -38.4881475 -3.7358675, -38.4885393 -3.7358741, -38.4885394 -3.7357725))",,,,,,,,,,,,Picanha Grill,,,,,,,,11:00-00:00,,,,321227252,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3279591915, 3663924858, 3663924857, 3279591916, 3279591915]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,120,,,,Avenida Júlio Abreu,Varjota,,fast_food,,,,,,,,,,,,burger,,,,,way,,,,,"POLYGON ((-38.4883404 -3.7360395, -38.488335 -3.7361479, -38.4881634 -3.736168, -38.4881634 -3.7360395, -38.4883404 -3.7360395))",,,,,,,,,,,,The Burgers - On the Table,,,,,,,,,,,,321227253,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3279591918, 3279591919, 3279591920, 3279591921, 3279591918]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,120,,,,Avenida Júlio Abreu,Varjota,,pharmacy,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.4885429 -3.7360542, -38.4885308 -3.7361854, -38.488335 -3.7361479, -38.4883404 -3.7360395, -38.4885429 -3.7360542))",,,,,,,,,,,,Farmácia Dose Certa,,,,,,,,,,,,321227459,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3279590704, 3279590705, 3279591919, 3279591918, 3279590704]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1219,,,,Avenida Dom Luís,Meireles,,restaurant,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.4898029 -3.7346743, -38.4900581 -3.7355337, -38.4901885 -3.7354926, -38.4904594 -3.7354123, -38.4901992 -3.7345585, -38.4898029 -3.7346743))",,,,,,,,,,,,Dallas Grill,,,,,,,,11:30-00:00,,,,321227803,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3287023248, 3287023247, 3279598668, 3279598669, 3663146742, 3287023248]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,584,,,,Rua Frederico Borges,Varjota,,restaurant,,,,,,,,,,,,german,,,,,way,,,,,"POLYGON ((-38.4893802 -3.7348083, -38.4894175 -3.734936, -38.4892412 -3.7349609, -38.4892407 -3.7348434, -38.4893802 -3.7348083))",,,,,,,,,,,,O Alemão,,,,,,,,12:00-00:00,,,,321227906,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3833597235, 3279600781, 3279600782, 3279600783, 3833597235]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,830,,60175-084,,Rua Frederico Borges,Aldeota,,pharmacy,,,,,,,,,,,,,,,,no,way,,,,,"POLYGON ((-38.4893135 -3.7361348, -38.489304 -3.736327, -38.4892159 -3.7363584, -38.4892168 -3.736342, -38.4892203 -3.7362826, -38.4892291 -3.7361307, -38.4893135 -3.7361348))",,,,,,,,,,,,Extrafarma,,,,,,,,Mo-Sa 07:00-23:00; Su 07:00-22:00,,,,321935850,,,,,,+55 85 99136 5347,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3287021705, 3287021706, 3287021707, 6429398609, 6429398612, 3287021708, 3287021705]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1350,,60160-196,,Avenida Dom Luís,Aldeota,,pharmacy,,,,,,,,,,,,,,,,no,way,,,,,"POLYGON ((-38.4894031 -3.7362298, -38.4893994 -3.7362916, -38.489304 -3.736327, -38.4893135 -3.7361348, -38.4893802 -3.7361346, -38.489384 -3.7362282, -38.4894031 -3.7362298))",,,,,,,,,,,,A Fórmula,,,,,,,,Mo-Fr 08:00-20:00; Sa 08:00-17:00,,,,321935894,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3287022090, 3287022091, 3287021706, 3287021705, 6429398621, 6429398608, 3287022090]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1300,,60160-196,,Avenida Dom Luís,Aldeota,,pharmacy,,,,,Pague Menos,Q7124466,pt:Pague Menos,,,,,,,,yes,no,way,,,,,"POLYGON ((-38.4895472 -3.7359721, -38.4895505 -3.7359814, -38.4896152 -3.7361661, -38.4896273 -3.7362008, -38.4895195 -3.7362393, -38.4894456 -3.7360044, -38.4895472 -3.7359721))",pharmacy,,,,,,,,,,,Pague Menos,,,,,,,,Mo-Sa 07:00-23:00,,,,321935927,,,,,,+55 85 3452 9878,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3287022465, 6429398616, 6429398613, 3287022466, 3287022467, 3287022468, 3287022465]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,,,,,Rua Professor Otávio Lobo,Papicu,,hospital,,,,,,,,,,,,,,,,,way,,yes,,,"POLYGON ((-38.4760612 -3.7385599, -38.4753531 -3.7395234, -38.4756212 -3.739791, -38.4764429 -3.7406111, -38.4773969 -3.7392022, -38.4767317 -3.7388436, -38.4760612 -3.7385599))",,,,,,,,,,,,HGF - Hospital Geral de Fortaleza,,,,,,Local sem número,,,,,,324294653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3310381113, 3310381114, 4476093326, 3310381115, 3310381116, 3310381117, 3310381113]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,2433,,,,Avenida Senador Fernandes Távora,Autran Nunes,,hospital,,,,,,,,,,,,,,,,,way,,yes,,,"POLYGON ((-38.5945321 -3.7558962, -38.5939417 -3.7560129, -38.5940406 -3.7564868, -38.5946145 -3.7563642, -38.5945695 -3.756125, -38.5945321 -3.7558962))",,,,,,,,,,,,UPA 24h (Autran Nunes),,,,,,Local sem número,,,,,,329552695,,,,,,+55 85 3290 6724,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,"[3364425860, 3364425861, 3364425862, 3364425863, 3364425864, 3364425860]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,BR,Bloco 324,,Campus do Pici Professor Prisco Bezerra,,Ceará,,Campus do Pici,,restaurant,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5724387 -3.7536537, -38.5723702 -3.7537514, -38.5722936 -3.7536979, -38.5723621 -3.7536002, -38.5724387 -3.7536537))",,,,,,,,,,,,Cantina da Educação Física,,,,,,,,,Universidade Federal do Ceará,,,329562298,,,,,,,,,,,,,,,,,,,,university,,,,,,,,,,,,,,,,"[3364500488, 3364500489, 3364500490, 3364500491, 3364500488]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,294,,,,Rua Cândido Maia,Antônio Bezerra,,hospital,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5900945 -3.7368361, -38.5898303 -3.7368348, -38.5898302 -3.7368604, -38.5894602 -3.7368586, -38.5894577 -3.7373716, -38.5896453 -3.7373725, -38.5896452 -3.7373937, -38.589839 -3.7373947, -38.5898395 -3.7372813, -38.5900924 -3.7372825, -38.5900945 -3.7368361))",,,,,,,,,,,,Hospital Distrital Evandro Ayres de Moura,,,,,,,,,Secretaria Municipal da Saúde,,,352873058,,,,,,+55 85 34883221,,,,,,,,,,,,,Frotinha do Antônio Bezerra,,,,,,,,,,,,,,,,,"[3586522039, 3586522040, 3586522041, 3586522042, 3586522043, 3586522044, 3586522045, 3586522046, 3586522047, 3586522048, 3586522039]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,library,,,,,,,,,4,,,,,,,,way,,,,,"POLYGON ((-38.5372076 -3.7415133, -38.5373271 -3.7414046, -38.5371947 -3.7412596, -38.5372309 -3.7412266, -38.5371241 -3.7411097, -38.5370954 -3.7411358, -38.5369988 -3.7410301, -38.5368718 -3.7411456, -38.5372076 -3.7415133))",,,,,,,,,,,,Biblioteca do Centro de Humanidades,,,,,,,,,Universidade Federal do Ceará,,,354974049,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3606274435, 3606274436, 5235321979, 5235321976, 5235321977, 5235321978, 3606274437, 3606274438, 3606274435]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,257,,,,Rua Padre Francisco Pinto,Benfica,,restaurant,,,,,,,,,,,,vegetarian,,,,,way,,,,,"POLYGON ((-38.5395322 -3.7440444, -38.5395725 -3.7440105, -38.539736 -3.7441958, -38.5397178 -3.7442154, -38.5396779 -3.7441728, -38.5396588 -3.7441891, -38.5395322 -3.7440444))",,,,,,,,,,,,Restaurante Vegetariano e Vegano Mandir,,,,,,,,11:00-14:15; 17:00-21:00,,,,354974053,,,,,,+55 85 3023-3563,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3606274467, 3606274468, 3606274469, 3606274470, 3606274471, 3606274472, 3606274467]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.6183309 -3.7643015, -38.6180835 -3.7645162, -38.6179363 -3.7643581, -38.6181751 -3.7641503, -38.6180189 -3.7639737, -38.6180303 -3.7639644, -38.6183309 -3.7643015))",,,,,,,,,,,,,,,,,,,,,,,,356948487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3830149847, 3623477808, 3623477809, 3623477810, 3623477811, 3830149851]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5848177 -3.7310679, -38.5847478 -3.7310546, -38.5847266 -3.7311615, -38.5847098 -3.7312197, -38.5847505 -3.7312259, -38.5847752 -3.7311774, -38.5848177 -3.7310679))",,,,,,,,,,,,Ponto do Carneiro,,,,,,,,,,,,358211828,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3631719821, 3631719822, 3631719823, 3631719824, 3631719825, 3631719826, 3631719821]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5852642 -3.7285053, -38.5852632 -3.7284106, -38.585106 -3.7284126, -38.5851189 -3.7285349, -38.5852642 -3.7285053))",,,,,,,,,,,,Joia,,,,,,,,,,,,358213913,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3631737381, 3631737382, 3631737383, 3631737384, 3631737381]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Caucaia,BR,,1861,,61645-220,Ceará,Avenida Dom Almeida Lustosa,Parque Albano,,restaurant,,,,,,,,,,,50,burger,,,,,way,,,,,"POLYGON ((-38.6160693 -3.7603648, -38.6158969 -3.7603765, -38.6159012 -3.7604218, -38.615907 -3.7604821, -38.616075 -3.7604701, -38.6160693 -3.7603648))",,,,,,,,,,,,Mits Pastel,,,,,,,,,,,,358701550,,,,,,+55 85 3237 2244,,,,,,no,,,,http://mitspastel.com.br/,,,,commercial,White,plaster,,,,,,4,,,,,,,,"[3635908937, 3635908938, 3902459347, 3635908939, 3635908940, 3635908937]",,,,red,1,,roof_tiles,across,gabled,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.486456 -3.7359756, -38.4866099 -3.7359832, -38.4865986 -3.7363037, -38.4869412 -3.7363077, -38.4869234 -3.7369334, -38.4864159 -3.7369153, -38.486456 -3.7359756))",,,,,,,,,,,,Colégio Farias Brito,,,,,,,,,,,,361989912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1772974080, 3663901632, 3663901633, 3663901634, 3663901635, 3663901628, 1772974080]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.4999682 -3.7390258, -38.5000098 -3.7391611, -38.5000483 -3.7391488, -38.5002024 -3.7396684, -38.5000483 -3.7397206, -38.4998465 -3.7390719, -38.4998099 -3.739096, -38.4997741 -3.7391134, -38.4997387 -3.7391103, -38.4997002 -3.7390934, -38.4996771 -3.7390519, -38.4996832 -3.7390089, -38.4996971 -3.7389858, -38.4997187 -3.738972, -38.4997464 -3.7389582, -38.4997844 -3.7389602, -38.4998159 -3.7389531, -38.4996087 -3.7383113, -38.4997131 -3.7382751, -38.4999309 -3.7389227, -38.5001075 -3.7388673, -38.5000581 -3.7387247, -38.5000803 -3.7387182, -38.5000203 -3.7385445, -38.5001549 -3.738503, -38.5001668 -3.7385432, -38.5001838 -3.7386067, -38.5001925 -3.7386277, -38.5001999 -3.7386421, -38.5002245 -3.7387108, -38.5002415 -3.7387608, -38.5002707 -3.7388522, -38.5002442 -3.7388597, -38.5003059 -3.7390487, -38.5003136 -3.7390841, -38.5003043 -3.7391041, -38.5002858 -3.7391225, -38.5002612 -3.739141, -38.5002319 -3.7391364, -38.5001996 -3.7391302, -38.500178 -3.7391148, -38.5001318 -3.7389734, -38.4999682 -3.7390258))",,,,,,,,,,,,Hospital Geral do Exército de Fortaleza,,,,,,,,,,,,362162065,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3665228172, 3665228173, 3665228174, 3665228175, 3665228176, 3665228177, 3665228178, 3665228179, 3665228180, 3665228181, 3665228182, 3665228183, 3665228184, 3665228185, 3665228186, 3665228187, 3665228188, 3665228189, 3665228190, 3665228191, 3665228192, 3665228193, 3665228194, 3665228195, 3665228196, 3665228197, 3665228198, 3665228199, 3665228200, 3665228201, 3665228202, 3665228203, 3665228204, 3665228205, 3665228206, 3665228207, 3665228208, 3665228209, 3665228210, 3665228211, 3665228212, 3665228213, 3665228172]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bank,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5912745 -3.7399746, -38.5911522 -3.7399569, -38.5911032 -3.7402945, -38.5912255 -3.7403122, -38.5912745 -3.7399746))",,,,,,,,,,,,Banco Bradesco,,,,,,,,,,,,362498322,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[3667949769, 3667949770, 3667949771, 3667949772, 3667949769]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,,,60455-760,,Rua Professor Armando Farias,Pici,,bank,,yes,,,,,,,1,,,,,,,no,way,,,,,"POLYGON ((-38.5771491 -3.7446316, -38.5771872 -3.7445136, -38.5770445 -3.7444677, -38.5770064 -3.7445857, -38.5771491 -3.7446316))",,,,,,,,,,,,Banco Santander,,,,,,,,,,,,367447880,,,,,,,,,,,,,,,,https://www.santander.com.br/,,,,yes,,,,,,,,,,,,,,,,"[3713687402, 3713687403, 3713687404, 3713687405, 3713687402]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,fast_food,,,,,,,,,,,,,no,,,no,way,,,,,"POLYGON ((-38.6112927 -3.8727835, -38.6112589 -3.8728319, -38.6112008 -3.8727915, -38.6112346 -3.8727431, -38.6112927 -3.8727835))",,,,,,,,,,,,,,,,,,,,,"Instituto Federal de Educação, Ciência e Tecnologia do Ceará",,,369192107,,,,,,,,,,,,,,,,,,,,university,,,,,,,,,,,,,,,,"[3730018663, 3730018664, 3730018665, 3730018666, 3730018663]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.6116242 -3.7623892, -38.6114296 -3.7624635, -38.6115611 -3.7628112, -38.6116051 -3.7629277, -38.6116242 -3.7623892))",,,,,,,,,,,,,,,,,,,,,,,,369601548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3890697154, 3733722808, 3890697388, 3890697391]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.6116173 -3.7619872, -38.6115839 -3.7619167, -38.6114013 -3.7620067, -38.6116173 -3.7619872))",,,,,,,,,,,,,,,,,,,,,,,,369601549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3890697328, 3733722811, 3890697331]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.6014992 -3.7720683, -38.6013904 -3.7723227, -38.6013634 -3.7723858, -38.601801 -3.7725694, -38.602033 -3.77242, -38.6022024 -3.7720408, -38.6014992 -3.7720683))",,,,,,,,,,,,,,,,,,,,,,,,369602606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3900836553, 3908318078, 3733766210, 3733766211, 3733766212, 3900836550]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,240,,,,Rua 614,,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.6046754 -3.764847, -38.6045812 -3.7647025, -38.6043784 -3.7648277, -38.604475 -3.7649867, -38.6046754 -3.764847))",,,,,,,,,,,,Colégio Valdemir Martins,,,,,,,,,,,,369602609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3733766222, 3733766223, 3733766224, 3733766225, 3733766222]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,56,,,,Avenida Santos Dumont,Centro,,school,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5231959 -3.728571, -38.5225232 -3.7287723, -38.5227632 -3.7295709, -38.5234359 -3.7293696, -38.5231959 -3.728571))",,,,,,,,,,,,Colégio Estadual Justiniano de Serpa,,,,,,,,,,,,370209379,,,,,,+55 85 3101-5093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3739333991, 3739333992, 3739333993, 3739333994, 3739333991]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,345,,,,Avenida Luciano Carneiro,,,university,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5320814 -3.7506034, -38.5312015 -3.7512937, -38.5315886 -3.7517255, -38.531866 -3.7515075, -38.5317988 -3.7514147, -38.5323027 -3.7510153, -38.5321729 -3.7506549, -38.5320814 -3.7506034))",,,,,,,,,,,,Centro de Humanidades - UECE,,,,,,,,,Universidade Estadual do Ceará,,,370209385,,,,,,,,,,,,,,,,http://www.uece.br/ch,,,,,,,,,,,,,,,,,,,,"[3739334015, 3739334016, 3739334017, 3739334018, 3739334019, 3739334020, 3739334021, 3739334015]",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1290,,,,Rua Capitão Francisco Pedro,Rodolfo Teófilo,,university,,,,,,,,,,,,,,,,,way,,,,,"POLYGON ((-38.5531228 -3.7490115, -38.5525683 -3.7495081, -38.5517402 -3.7502496, -38.5511781 -3.7496436, -38.5506142 -3.7490358, -38.5498629 -3.7481951, -38.5505119 -3.7475984, -38.5512557 -3.7484556, -38.5519999 -3.7477652, -38.5520789 -3.7477023, -38.5527536 -3.7471009, -38.5538647 -3.7483208, -38.5531228 -3.7490115))",,,,,,,,,,,,Campus de Porangabuçu,,,,,,,,,UFC,,,370270323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3739807777, 6486813060, 3739807778, 6486813032, 3739807779, 3739807784, 3739807783, 3739807782, 6486813065, 6486894883, 3739807780, 3739807781, 3739807777]",,,,,,,,,,,,,,,,,,,,,,,,,,,
